lat,lon,year,dpe_class,adresse,consumption_kwh,surface_m2,num_dpe_records
48.829598,2.352888,2018,D,9 RUE DU MOULIN DES PRES,2482.5454545454545,19.9,1
48.894284,2.348184,2018,D,43 RUE DU SIMPLON,4595.2307692307695,35.6,1
48.892419,2.332652,2018,F,9 RUE DU SQUARE CARPEAUX,1126.2,16.8,1
48.874401,2.39901,2018,D,43 RUE DU TELEGRAPHE,1665.34375,20.4,1
48.836845,2.319762,2018,C,8 RUE DU TEXEL,7433.571428571428,59.6,2
48.887637,2.296983,2018,E,5 SQUARE DU THIMERAIS,1250.111111111111,27.0,1
48.890328,2.336676,2018,E,1 RUE DUHESME,4113.475409836065,40.5,1
48.886222,2.336506,2018,D,24 RUE DURANTIN,3072.714285714286,32.5,1
48.87467,2.28595,2018,E,21 RUE DURET,3564.6315789473683,35.0,1
48.845245,2.289536,2018,E,16 RUE EDMOND ROGER,2290.330097087379,42.0,1
48.84672,2.287415,2018,F,83 AVENUE EMILE ZOLA,1904.952380952381,52.5,1
48.88767,2.392381,2018,E,22 RUE EUGENE JUMIN,3182.2127659574467,36.1,1
48.840123,2.265866,2018,C,13 BOULEVARD EXELMANS,1187.925925925926,0.0,1
48.839187,2.395656,2018,D,6 PLACE FELIX EBOUE,3386.4333333333334,17.5,1
48.849973,2.266176,2018,F,5 VILLA FLORE,3205.0625,25.7,1
48.848824,2.2915,2018,D,5 RUE FONDARY,3917.3888888888887,30.0,1
48.82491,2.35323,2018,D,20 PASSAGE FOUBERT,1244.5510204081634,49.1,1
48.868931,2.401799,2018,C,135 AVENUE GAMBETTA,2019.1052631578948,97.3,1
48.841961,2.343066,2018,E,68 RUE GAY LUSSAC,2366.7619047619046,31.5,1
48.883241,2.336334,2018,G,7 RUE GERMAIN PILON,3346.6071428571427,26.9,1
48.86618,2.298309,2018,D,6 RUE GOETHE,5755.142857142857,83.0,1
48.881553,2.286001,2018,D,55 BOULEVARD GOUVION SAINT CYR,2839.4166666666665,61.2,1
48.865351,2.348457,2018,G,47 RUE GRENETA,3406.488372093024,14.7,1
48.851421,2.392273,2018,G,14 RUE GUENOT,3005.4193548387098,23.4,1
48.881569,2.289407,2018,E,28 T RUE GUERSANT,2112.5042016806724,44.3,1
48.863205,2.379747,2018,C,6 RUE GUILLAUME BERTRAND,1216.8187134502923,44.6,1
48.825173,2.347581,2018,E,18 RUE GUYTON DE MORVEAU,4342.090909090909,41.1,1
48.847067,2.377497,2018,E,24 RUE HECTOR MALOT,2035.8666666666663,12.5,1
48.824921,2.313808,2018,F,11 RUE HENRY DE BOURNAZEL,1794.536231884058,57.0,1
48.858745,2.345606,2018,F,15 RUE JEAN LANTIER,4028.733333333333,45.0,1
48.828274,2.351341,2018,F,3 B RUE JEAN MARIE JEGO,2786.6875,36.6,1
48.867185,2.375745,2018,D,74 RUE JEAN PIERRE TIMBAUD,3531.0,30.0,1
48.820398,2.356574,2018,E,22 BOULEVARD KELLERMANN,1971.3981900452488,45.8,1
48.83641,2.386896,2018,C,9 PLACE LACHAMBEAUDIE,4371.925925925926,70.0,1
48.889959,2.339107,2018,D,70 B RUE LAMARCK,3865.6875,20.2,1
48.843221,2.304339,2018,E,92 RUE LECOURBE,3221.85,51.0,1
48.89091,2.325183,2018,E,166 RUE LEGENDRE,1697.4666666666667,35.8,2
48.887875,2.320748,2018,E,106 RUE LEGENDRE,4372.227272727273,41.9,1
48.889821,2.317863,2018,E,107 RUE LEMERCIER,4788.46875,54.6,1
48.890249,2.353243,2018,F,57 RUE LEON,3368.8636363636365,60.6,1
48.865833,2.298544,2018,D,10 RUE LEONCE REYNAUD,3362.9,9.5,1
48.833679,2.328071,2018,D,8 RUE LIANCOURT,3600.0,37.6,1
48.875705,2.294971,2018,F,6 B AVENUE MAC MAHON,4446.421052631579,35.1,1
48.899034,2.378598,2018,C,146 BOULEVARD MACDONALD,2485.464285714286,63.6,1
48.883384,2.388361,2018,E,109 RUE MANIN,3175.06,40.2,1
48.874862,2.279538,2018,F,38 BOULEVARD MARBEAU,3067.9166666666665,9.6,1
48.89134,2.340678,2018,D,122 RUE MARCADET,1370.0188679245282,24.8,1
48.837282,2.30029,2018,E,10 RUE MARMONTEL,3421.2272727272725,46.0,1
48.819234,2.362747,2018,F,123 BOULEVARD MASSENA,1701.7788944723618,51.0,1
48.890774,2.374867,2018,C,17 RUE MATHIS,2299.6082474226805,87.9,1
48.875483,2.385693,2018,E,19 RUE MELINGUE,2602.076923076923,19.5,1
48.84528,2.264036,2018,D,16 RUE MOLITOR,1934.692307692308,89.5,1
48.850275,2.33975,2018,D,16 RUE MONSIEUR LE PRINCE,3594.181818181818,65.4,1
48.844971,2.408025,2018,E,7 RUE MONTERA,975.3928571428572,57.9,1
48.831845,2.327826,2018,F,23 RUE MOUTON DUVERNET,3095.1304347826085,0.0,1
48.897922,2.334165,2018,E,162 BOULEVARD NEY,1762.8863636363635,39.0,1
48.842121,2.361813,2018,D,7 RUE NICOLAS HOUEL,1786.520618556701,52.5,9
48.887128,2.320925,2018,F,59 RUE NOLLET,3763.235294117647,46.75,2
48.867411,2.358999,2018,F,36 RUE NOTRE DAME DE NAZARETH,2408.758620689656,23.0,1
48.831403,2.292609,2018,D,112 RUE OLIVIER DE SERRES,3392.818181818182,21.0,1
48.893561,2.337608,2018,F,142 RUE ORDENER,1396.2558139534883,31.3,1
48.867376,2.398494,2018,E,61 RUE ORFILA,5110.454545454545,47.2,1
48.836853,2.35593,2018,E,21 RUE OUDRY,3233.0,38.5,2
48.886986,2.345029,2018,E,13 RUE PAUL ALBERT,2490.151515151515,14.6,1
48.843371,2.298764,2018,E,3 RUE PECLET,3276.6666666666665,26.7,1
48.860034,2.38037,2018,F,39 RUE PETION,1504.05,48.4,1
48.886309,2.391171,2018,D,85 RUE PETIT,1084.642857142857,48.0,1
48.850455,2.408678,2018,C,14 RUE PHILIDOR,1113.896551724138,34.9,1
48.849004,2.319306,2018,E,17 RUE PIERRE LEROUX,2700.3076923076924,21.3,1
48.887991,2.351067,2018,E,36 RUE POULET,2194.1428571428573,46.9,1
48.844178,2.298507,2018,F,11 RUE QUINAULT,2747.5405405405404,49.6,1
48.88842,2.346668,2018,G,25 RUE RAMEY,2793.1,23.0,1
48.859796,2.301099,2018,E,23 AVENUE RAPP,2854.785714285714,151.3,1
48.830587,2.311338,2018,D,156 RUE RAYMOND LOSSERAND,1838.7460815047025,58.0,1
48.823907,2.373686,2018,E,62 RUE REGNAULT,2466.705263157895,40.0,8
48.869059,2.358165,2018,C,5 RUE RENE BOULANGER,2172.1176470588234,76.1,1
48.874087,2.345838,2018,E,24 RUE RICHER,3203.04,63.5,1
48.843661,2.300879,2018,F,20 RUE ROBERT FLEURY,4015.578947368421,46.1,1
48.861927,2.379921,2018,E,10 PASSAGE ROCHEBRUNE,3194.0,30.5,1
48.857764,2.407376,2018,E,58 RUE SAINT BLAISE,3175.875,34.0,1
48.844131,2.283522,2018,F,127 RUE SAINT CHARLES,2123.0810810810813,16.8,1
48.846212,2.285278,2018,F,93 RUE SAINT CHARLES,2480.6153846153843,27.8,1
48.849688,2.2883,2018,F,41 RUE SAINT CHARLES,563.4347826086956,11.7,1
48.875984,2.329278,2018,E,84 RUE SAINT LAZARE,3826.705882352941,12.2,1
48.85277,2.35408,2018,E,88 RUE SAINT LOUIS EN L ILE,4505.727272727273,33.45,2
48.866606,2.376398,2018,C,121 RUE SAINT MAUR,3642.697674418605,24.25,2
48.862813,2.370548,2018,G,16 PASSAGE SAINT PIERRE AMELOT,3081.714285714286,15.5,1
48.838997,2.304194,2018,D,24 RUE SAINTE FELICITE,4592.818181818182,28.5,1
48.826764,2.330023,2018,D,20 RUE SARRETTE,2757.3529411764707,47.1,1
48.88142,2.37255,2018,G,30 AVENUE SECRETAN,3346.909090909091,33.7,1
48.857438,2.37567,2018,G,53 RUE SEDAINE,3139.75,21.8,1
48.879822,2.399477,2018,E,52 BOULEVARD SERURIER,1922.840425531915,56.0,1
48.877559,2.406724,2018,E,4 BOULEVARD SERURIER,1969.5,49.3,1
48.874841,2.382995,2018,E,30 AVENUE SIMON BOLIVAR,2838.767441860465,33.5,1
48.874874,2.393804,2018,E,1 AVENUE TAILLADE,2662.714285714286,55.0,1
48.875542,2.295808,2018,F,1 RUE TROYON,3443.333333333333,53.5,1
48.887506,2.318652,2018,E,73 RUE TRUFFAUT,2137.8125,56.7,1
48.835465,2.285078,2018,E,72 RUE VASCO DE GAMA,3722.3,37.9,1
48.833887,2.285966,2018,D,43 BOULEVARD VICTOR,4304.055555555556,79.1,1
48.857156,2.402904,2018,C,17 RUE VITRUVE,1271.787037037037,17.4,1
48.849354,2.394717,2018,D,283 BOULEVARD VOLTAIRE,2524.322580645161,76.0,1
48.777775,2.272795,2018,E,174 RUE D AULNAY,1997.74025974026,63.0,1
48.880536,2.241225,2018,F,4 RUE COLLIN,4054.315789473684,34.1,1
48.887717,2.236989,2018,C,23 RUE LOUIS POUEY,1904.7603305785124,18.5,1
48.884659,2.242008,2018,D,43 RUE MARIUS JACOTOT,3981.222222222222,25.6,1
48.862979,2.189374,2018,F,17 RUE DES VAUSSOURDS,7472.0,69.8,1
48.884466,2.191448,2018,C,5 BOULEVARD NATIONAL,8732.3,89.0,1
48.848039,2.216725,2018,F,23 RUE ARMENGAUD,1570.3023255813953,14.4,1
48.854679,2.221803,2018,D,36 AVENUE BERNARD PALISSY,1717.7777777777778,55.5,1
48.851758,2.205564,2018,E,180 RUE DE LA PORTE JAUNE,1625.8125,21.1,1
48.845054,2.201598,2018,E,71 RUE SEVIN VINCENT,3048.225,63.6,1
48.818832,2.28954,2018,C,9 RUE RENE COCHE,5097.976190476191,28.6,1
48.83469,2.15418,2018,F,18 BOULEVARD DE JARDY,1508.4358974358977,59.0,1
